inferred_origin_date,6,20,21,23,25,27,28,29,30,33,35,54,56,60,61,64,65,71,74,79,80,84,85,86,88,91,93
30/11/2017,743,12557,29459,59224,38070,20039,16355,34225,40332,8049,688,6150,3369,49750,8406,21209,17635,17475,10805,11405,55477,55461,260,2340,96743,4463,986
01/12/2017,943,12308,29470,59239,38499,20265,16431,32765,39801,8325,723,5873,3518,50045,8824,21268,17416,17897,10940,11411,54455,56178,260,2306,91721,3880,1141
02/12/2017,622,11933,21550,56675,29628,19428,15671,29808,34580,3340,147,2972,3519,48852,6014,20682,13206,17914,8849,8562,40490,46870,259,2601,86241,4387,125
03/12/2017,849,8324,14411,26769,17460,12645,6521,12858,24601,3113,596,1515,2808,22289,6324,11334,10771,7979,7349,5594,25137,25323,180,2108,53289,3218,18
04/12/2017,871,12473,29500,59176,37936,20196,16365,33618,41186,8188,726,5254,1969,48656,8760,21347,17646,18049,10926,11211,55897,55836,259,2330,93425,4526,1171
05/12/2017,757,12549,29167,58797,37988,19854,16466,34155,41176,8189,712,6246,3347,49208,8660,21269,17771,18088,10577,11329,57402,55717,259,2334,96438,4788,1099
06/12/2017,752,12776,29545,59497,37728,20309,16361,33717,41164,8442,655,6077,3393,47310,8600,21130,17605,17801,11038,11206,57632,55577,259,2343,96716,4812,1050
07/12/2017,744,12010,29385,59207,37669,20123,16527,33570,40349,8155,577,5996,3562,45531,8248,21076,16589,17937,10864,11263,55875,55135,260,2300,97748,3745,1025
08/12/2017,951,12594,29450,58644,37394,20324,16527,34105,40875,8383,434,5835,3304,49936,8849,21341,17916,17723,10713,11285,57000,56083,260,2191,83895,4882,1117
09/12/2017,653,12200,25324,56408,28919,5113,16242,31215,27186,3461,154,2598,3422,47838,7671,20733,15490,17543,8639,8373,47675,50086,260,2187,80219,4564,1034
10/12/2017,861,8809,13323,28370,15132,4582,7804,10018,15435,2915,570,1184,2537,20023,6929,11184,11355,6764,5015,5595,25780,23917,180,2344,42800,3575,957
11/12/2017,764,10123,24432,46752,30200,15054,12902,26450,32921,6845,733,4522,2688,34544,6933,16429,13537,12744,8004,9163,46101,32731,379,1986,76132,3913,713
12/12/2017,785,12380,25722,58649,37340,19403,15670,33007,41515,7608,698,6212,3506,48913,8858,21150,16955,17210,10406,11380,57085,52338,260,2346,96146,4878,1083
13/12/2017,841,12688,29443,59367,37559,19949,16335,34521,40137,8441,739,6310,3584,49772,8821,21076,17322,17620,11040,11325,56889,52396,262,2392,95951,4811,1024
14/12/2017,806,12294,29197,58749,37182,19724,15988,32501,41525,8458,703,5781,3555,49580,8767,20637,14716,17739,10887,11327,55803,54547,259,2357,94487,4694,1168
15/12/2017,963,12798,29825,59085,36632,20350,16314,34726,41582,8425,702,5519,3537,47938,8745,21274,11032,17656,10998,11337,56832,54557,259,2043,96988,4881,1150
16/12/2017,691,12309,25301,55033,29121,18810,15702,31973,34459,3374,165,2168,3498,47634,8076,20545,15628,17558,8844,8345,47910,49342,260,2229,85411,4824,1027
17/12/2017,842,9338,15299,29038,18224,12228,7149,13668,34278,3195,557,721,2766,22483,6902,11358,12816,7982,7414,5822,26060,28781,166,2161,52695,3969,995
18/12/2017,876,12362,26883,59138,37768,20154,16335,32566,41895,8312,725,4756,3543,48673,8907,21296,15521,17894,10617,11033,55306,54449,259,2332,94491,4646,990
19/12/2017,781,12847,29465,59002,37587,20217,16403,34825,41721,8194,721,5235,3377,49386,8895,21304,17451,17957,10875,11168,56589,53130,259,2430,95850,4856,1132
20/12/2017,834,12939,28628,59580,37157,19995,16439,34663,41951,8040,725,4880,3593,50000,8733,20386,17714,18145,10769,11358,57347,54610,259,2339,95990,4788,1149
21/12/2017,853,12787,29201,59297,35183,20230,16484,34909,41948,8367,709,4955,3543,48771,8632,21053,17411,18152,10949,11269,55817,54767,260,2336,96734,4781,1172
22/12/2017,991,12854,29631,59444,38108,20272,16462,34642,41014,7649,700,4721,3518,49560,8925,3636,17105,17887,10901,10666,57035,54038,260,2345,92310,4591,1158
23/12/2017,784,12221,13937,55622,30224,5772,13625,32115,33109,168,213,1469,3437,46156,8322,20587,14878,17700,8761,8899,31123,49608,260,2300,73598,4460,1137
24/12/2017,316,3395,4615,10268,5488,2309,2356,5060,12942,0,0,91,1058,8976,2564,4684,4179,2871,2560,2775,12490,12117,0,247,24642,147,0
27/12/2017,0,0,0,2,37,4,2,0,7,0,1,5,0,9,2,4,0,9,0,0,43,198,0,0,59,6,0
28/12/2017,519,7529,8865,35776,17602,12198,8504,16627,20513,0,564,2045,2108,30756,5365,12383,10033,10603,5727,5953,23065,30441,200,688,46450,632,0
29/12/2017,1055,12527,14510,59190,27420,19938,14067,26848,31920,0,665,2986,3366,49225,8100,19839,16342,17606,8991,9952,36852,47636,217,1071,76239,1039,0
30/12/2017,827,11382,14045,54575,27651,19624,12963,26141,32280,0,185,1410,3258,48398,8397,19770,14764,17239,8811,8236,30698,48082,260,1105,75849,4751,0
31/12/2017,545,7981,10122,23604,17171,5314,6511,13109,31443,0,0,74,2474,19702,5827,8949,10144,6583,6115,5517,26398,22768,0,2292,52602,1228,741
01/01/2018,0,1,0,6,34,1,1,21,2,0,0,0,0,0,2,794,0,21,1,0,60,116,0,0,10,0,0
02/01/2018,481,6667,16006,30435,19211,10837,8605,15114,23156,4353,572,2533,1774,14685,4549,10969,8801,8793,5846,5858,30346,29430,260,1206,50293,2612,665
03/01/2018,831,12872,29060,58810,37528,20092,16340,34573,41414,8245,703,4662,3420,49671,8731,20473,17550,17686,10796,11234,57558,54323,304,2265,93692,4433,1150
04/01/2018,845,12908,29559,60036,37532,20215,16162,34702,41605,8245,704,4506,3447,50629,8870,20489,17709,18087,11049,11295,57263,54335,271,2321,97753,4681,1168
05/01/2018,1005,12972,29639,59404,38583,20348,16293,34800,41689,8376,697,4431,3429,51020,8767,20509,17960,18162,11007,11332,56678,55073,260,2392,98940,4670,1150
06/01/2018,747,11809,14060,51707,26231,18714,15591,32454,38400,5107,108,2300,3326,49175,8453,19915,15778,17939,9008,8501,45134,48196,260,2599,72786,4085,1149
07/01/2018,755,7159,10901,24738,17668,12222,7104,13434,32186,3192,596,933,2631,21809,6310,9630,12516,7692,7476,4028,28589,27580,180,2464,49723,3924,982
08/01/2018,787,12310,29118,22573,32918,20245,16426,34880,41819,7684,729,4177,3360,48241,9002,3289,17653,18108,10849,11151,56303,38095,0,2373,95960,4338,456
09/01/2018,747,12316,28354,58195,36085,18565,16405,35056,42137,7810,718,4758,3412,50162,8627,21211,17624,18309,10859,11284,57882,54727,259,2126,98022,4865,1170
10/01/2018,741,12169,28666,22853,39128,20139,16326,34911,42117,8350,707,5494,3436,50811,8591,3240,16914,18352,10687,11350,58235,37875,0,2282,98338,4714,1172
11/01/2018,742,12294,29382,57681,38838,20137,16324,34589,34602,8092,715,5209,2626,50249,8353,21163,17598,17892,10857,11237,57141,54028,262,2373,96690,4753,1101
12/01/2018,900,12427,29801,22622,39065,19776,9711,34688,41480,8339,726,5182,3441,50895,8936,3508,17862,18126,10999,11297,57615,38663,260,2372,92146,4919,1170
13/01/2018,672,10717,15985,49643,30760,18122,13090,31409,40306,5265,182,3237,3301,49472,7324,19947,15752,17773,9126,8533,33813,47770,260,2339,76187,4836,1149
14/01/2018,678,6868,11450,24574,19178,12751,7141,13217,31261,3137,618,1301,2627,21927,6278,10961,13059,7346,7451,5583,24897,26010,180,2435,48677,4160,988
15/01/2018,777,12836,28867,58568,38823,20372,16417,34775,43348,8388,728,4979,3425,49500,8824,21207,17662,18033,10800,11016,57388,54563,260,2376,96315,4430,1143
16/01/2018,683,12690,29266,59339,39000,20346,16468,34922,43428,8448,707,5336,3433,49586,8678,21047,17151,17917,10757,11190,56395,54854,260,2290,98935,4723,1117
17/01/2018,753,12260,29388,58988,38680,20135,16397,34943,44048,8412,702,5604,3370,49076,8564,21369,17415,17838,10913,11127,58199,54985,306,2529,99132,4607,797
18/01/2018,752,12967,26062,59020,38555,19882,16445,32210,42487,8095,706,5698,3435,50418,8502,21329,17141,17804,10915,10273,56739,49073,163,2375,97028,4682,953
19/01/2018,884,12961,29139,59832,39180,20409,16339,34957,44079,8456,726,6068,3425,50295,8893,21332,18073,18157,10993,10361,57865,54685,263,2410,93413,4553,1175
20/01/2018,677,8280,16037,49135,31697,18964,15596,31448,42549,4872,192,3005,3233,49234,8388,20033,15717,17788,8895,8571,31216,44862,247,2314,86751,4719,1074
21/01/2018,777,6432,8673,24992,20071,12897,7086,12617,30914,857,564,1098,2588,20746,6817,10775,12607,6962,7435,5590,22129,25391,180,2555,48477,3989,960
22/01/2018,793,12311,28293,59201,38635,20443,16315,34960,42977,8112,668,5157,3406,49983,8834,21382,17677,17656,10695,11184,57729,54767,260,2373,98368,4784,1148
23/01/2018,718,12862,29236,58735,38752,20457,16498,35026,41741,8437,720,5498,3374,49947,8818,21290,17600,18082,10754,11317,54518,54910,259,2394,99378,4317,1160
24/01/2018,710,12947,28007,59773,37676,19893,16448,35016,43648,8488,743,6221,3305,46159,8808,21327,17450,18012,10921,11219,57926,53269,259,2376,98096,4729,1123
25/01/2018,635,11522,26482,52327,34732,18014,14540,30949,39577,7793,731,5131,2963,41328,7543,18721,15778,15875,9825,10276,52090,47874,273,2122,88284,4230,1037
26/01/2018,910,12921,29631,59592,39055,20224,16411,34315,43374,8425,730,6161,3404,50852,8281,21329,17997,18135,11021,11218,57660,54748,259,2349,98560,4850,1141
27/01/2018,708,12371,13346,52031,31187,18694,15579,31551,42630,4860,219,3240,3317,49580,8394,20301,15660,17957,8984,8535,41415,49920,259,2353,79103,4363,1150
28/01/2018,652,8398,6568,25276,18929,12598,7620,12602,33981,839,603,977,2635,21100,6761,9450,12374,7615,6670,5496,25886,23526,94,2639,50741,4025,0
29/01/2018,793,12672,29281,58868,37826,20390,16427,33574,42884,8108,720,5766,3366,50485,8836,21330,17010,18189,10884,11273,57722,53357,259,2359,98338,4894,1130
30/01/2018,751,12937,29661,59496,39144,20515,16342,34852,44019,8339,705,6031,3429,50460,8836,21375,17763,18326,10555,11353,58134,54348,262,2351,98699,4905,1134
31/01/2018,778,12957,29729,59560,39059,20168,16626,34157,43891,8351,702,6301,3389,50406,8067,21412,17682,18440,11087,11156,58369,54549,261,2351,98889,4793,1173
01/02/2018,763,12853,29518,59965,38821,20517,16555,34759,44047,7990,733,6147,3410,50363,8738,21307,17653,18459,10941,11183,56912,51476,259,2372,99433,4858,1161
02/02/2018,905,13021,29450,60092,38958,20263,15885,34900,44175,8281,718,5677,3416,51105,8678,21391,17947,18024,10894,11416,57886,54612,260,2347,98908,4853,1173
03/02/2018,671,12503,18261,53263,32200,18779,15408,30884,37228,151,148,3512,3316,48396,8209,20694,13982,18119,8973,8314,48935,48159,261,2336,81994,4663,982
04/02/2018,843,7990,11080,23708,18367,12407,5419,12654,22942,0,593,1372,2590,21520,6735,10993,12600,7578,7434,5568,27218,25247,180,2541,49452,3952,977
05/02/2018,860,12893,27529,59370,38280,20172,16524,34911,41753,8107,700,4991,3435,50302,7867,21401,17565,17973,10767,11269,57525,54085,260,2355,98520,4758,1140
06/02/2018,769,12950,29432,60414,38976,20376,16631,34101,42799,8490,730,6107,3410,50797,8692,21285,17719,18043,10808,11305,57756,54557,260,2276,99053,4048,1141
07/02/2018,880,12408,28520,59460,38643,20392,16574,34975,42842,8349,729,6004,3385,49968,8596,21207,17661,18065,11138,11203,57992,54384,261,2343,97969,4554,1076
08/02/2018,809,12953,29006,58038,38515,20360,16551,34829,42818,8170,719,6140,3427,50361,8747,21342,17835,17990,10890,11162,57010,53910,259,2427,96839,4828,825
09/02/2018,965,12931,29296,59612,38935,20335,16590,34866,44117,8186,712,6126,3443,51417,8082,21233,18021,18018,10947,11386,57808,55158,260,2394,97424,4863,1174
10/02/2018,816,10969,16028,52289,30664,18908,15418,31922,34836,925,173,3457,3322,48865,6724,20672,15707,16679,9037,8246,44964,48858,260,2116,72925,4714,826
11/02/2018,843,8490,12517,25678,18712,12489,5897,13440,25462,740,589,995,2633,22216,6768,11260,12766,7082,5393,5606,28485,27291,180,2540,41852,4069,989
12/02/2018,861,12919,28390,59866,37947,20302,16545,34807,42959,7972,771,5264,3263,50355,8929,21350,17687,17853,10777,10490,57349,53291,259,2368,94430,4705,619
13/02/2018,846,12874,26961,59706,38139,20125,16381,34630,41134,7909,802,5351,3375,50320,8780,20716,17655,17785,10816,10295,57094,52066,260,2331,96192,4881,820
14/02/2018,904,12934,28402,59907,38258,20716,16658,35130,43392,8375,783,5470,3406,50322,8876,21103,17643,17712,10901,11408,57968,52684,259,2370,95274,4361,1152
15/02/2018,903,12673,28251,59395,37323,20186,16391,34361,42921,8226,697,5747,3383,49949,8536,21180,17176,17876,9593,10885,57578,46189,260,2347,97263,4839,1165
16/02/2018,986,12886,29202,59886,38178,20440,16498,34601,43509,8078,556,5088,3408,51221,8651,21333,17832,17957,10954,11342,57394,51314,260,2375,96133,4788,1163
17/02/2018,667,9014,13028,43860,25321,16382,9417,27174,35310,766,49,2560,2835,40827,7005,17568,13067,12661,7745,7029,41973,41692,206,1831,67389,4014,346
18/02/2018,854,7311,11468,24662,18948,12610,5679,13754,35753,750,584,891,2174,21794,6328,11301,11621,7176,7426,4108,25173,25868,180,2460,44435,4139,691
19/02/2018,896,12968,29528,59416,38656,19704,16456,34693,43827,8185,702,4497,3420,49723,8844,21302,17669,17786,10856,11156,57625,51927,260,2367,97974,4834,1156
20/02/2018,798,12791,29235,59967,38823,20312,16307,34820,43867,8366,703,5714,3429,44750,8005,21347,17620,17873,10913,11344,57621,54254,260,2365,98415,4863,1120
21/02/2018,906,13843,31191,64415,41598,22092,17673,37706,47039,8980,707,6421,3649,54098,9471,22953,19183,19337,11607,12046,62027,58830,260,2518,106574,4943,1242
22/02/2018,823,13084,29385,59756,38317,20510,16386,34955,43924,8271,716,5969,3440,50358,8792,21376,17835,17917,10914,11327,57552,54770,260,2369,99269,4913,936
23/02/2018,1017,13078,28733,59884,39061,20359,16335,34864,43754,7642,727,5437,3442,50745,8687,21346,18010,18019,11003,10881,56954,54080,262,2368,99289,4776,1157
24/02/2018,803,11151,14654,52024,32096,19711,11439,32081,39656,132,175,3029,3334,49793,6677,20817,15589,17895,8877,8371,41692,48777,260,2336,65257,4457,10
25/02/2018,826,8334,10380,25035,18766,12116,6449,13553,32911,0,575,1345,2518,22072,6329,11108,12384,7343,7430,5573,26030,25885,180,2345,35427,3895,0
26/02/2018,881,12457,28455,58695,36674,19597,16060,34281,41620,7861,741,5315,3343,48423,8786,20941,17269,17648,10597,10611,55507,53100,260,2331,96192,4611,1130
27/02/2018,732,12740,15620,58084,37544,20386,16658,34433,33695,5989,678,5987,3294,50318,8716,20813,17514,17830,10939,6540,48719,54176,260,2338,93490,4619,1133
28/02/2018,798,10415,17670,54172,38017,17748,15684,34464,36058,6559,67,4857,1655,12622,5771,20233,15715,14006,11040,8094,35638,53629,260,1363,86854,4077,849
01/03/2018,464,5313,9685,30227,17503,10316,8374,20405,21278,4246,1,2149,809,1726,2389,12210,9733,5083,6646,5711,14755,29143,1,619,57688,2764,552
02/03/2018,726,5787,16383,44470,11528,7551,8269,18766,25637,6223,0,2356,647,4069,3859,11136,11671,1242,8534,7946,10251,15421,2,1501,68970,3279,849
03/03/2018,672,9362,12718,18234,17820,9554,13768,22743,30078,137,0,2002,1016,17495,4170,3323,11209,4348,8706,7809,19732,35687,343,1459,67539,4503,837
04/03/2018,674,6396,8829,20434,13274,9554,6731,10397,23214,95,554,871,1315,19002,4665,10285,10398,3213,6712,5115,24452,18745,180,2406,40600,0,646
05/03/2018,854,12612,28677,56095,37534,20289,16270,34665,40763,8225,757,5245,914,49380,7700,21212,16079,17603,10771,10938,56854,54470,259,2035,97815,4591,1146
06/03/2018,805,12667,29351,58991,37463,20294,16441,34535,42431,8414,716,5862,3386,47381,7633,21334,17219,17688,10871,11200,56811,53846,259,2174,99190,4769,898
07/03/2018,857,12834,28515,59518,37613,20493,16484,34863,43165,8189,755,6034,3412,49424,8408,21046,17052,17992,11058,11365,57678,54364,276,2350,94349,4052,1030
08/03/2018,837,13482,29897,61497,39815,21218,17196,36254,45497,7738,738,6246,3558,52114,9005,21189,18076,18762,11332,11616,59369,56722,259,2474,100219,4898,1153
09/03/2018,1001,12850,29299,59082,37669,20376,16571,34690,43683,7492,687,5259,3385,51219,8685,21253,16160,18105,11014,11352,57785,54176,259,2365,97167,4921,1152
10/03/2018,760,11074,14389,50753,31738,19719,15666,31964,42706,128,152,2479,3260,49463,8200,20675,15703,17539,8971,8351,49478,49464,134,2322,81696,4761,1100
11/03/2018,850,6825,10037,23106,18369,12455,7625,13046,34822,0,581,1035,2642,21330,6321,11264,12187,8432,6944,5533,25094,26476,180,2450,41807,4052,834
12/03/2018,897,12553,28380,57457,35245,19828,16292,33743,41588,7877,635,4963,3246,48628,8400,20381,17115,17356,10291,10460,54384,52177,0,2099,91558,4100,1042
13/03/2018,815,12564,29425,59025,37346,20436,16721,33607,43999,8305,710,5661,3422,50916,8828,21036,17657,17866,10881,11201,58173,54661,260,2351,98472,4846,1154
14/03/2018,880,12848,29059,59021,37261,20338,16743,34820,43456,8373,729,5715,3343,50558,8782,20985,17563,17625,10918,11312,57013,54391,259,1983,99131,4807,1105
15/03/2018,853,12997,26655,59582,36088,20245,16784,33134,43663,8372,725,5498,3396,50385,8683,21355,17542,18170,10837,11176,57959,54354,260,2063,99208,4691,1110
16/03/2018,991,12398,26069,60532,38259,20816,16618,35383,44702,8375,709,6005,3421,52109,8945,21517,18114,18355,11036,11241,58520,55185,134,2354,99879,4596,1079
17/03/2018,748,11291,16220,51262,29172,19881,15798,32045,40987,175,150,3403,2855,48978,8203,19734,15698,17304,8992,8169,49199,48586,260,1580,74333,4674,1068
18/03/2018,819,8335,11988,23678,16654,12618,7348,11695,29337,0,601,1454,2574,22237,6068,10778,12677,6698,6952,4599,28074,24727,120,2070,42982,3937,997
19/03/2018,877,12869,28741,58317,33456,20149,16597,31219,43272,7984,711,5481,3419,50242,8643,21251,17543,17851,10737,11297,57662,51804,230,2337,97896,4579,1130
20/03/2018,754,12966,29324,59485,38140,20341,16679,34744,43417,8463,718,6190,3359,50750,8745,21280,17674,17916,10938,11111,58176,53946,259,2374,96048,4832,1172
21/03/2018,868,12899,29538,59684,38152,20247,16567,34320,43848,8309,737,6520,3448,50689,8763,21326,17606,17891,10992,11403,58087,49956,259,2374,98219,4824,964
22/03/2018,759,12894,28801,59378,38547,20322,16524,34585,43278,8458,701,5989,3432,50254,8599,21274,17761,17881,10984,10392,58306,54625,259,2332,98641,4792,1068
23/03/2018,977,12977,29444,59757,38653,20263,16357,34192,43907,8306,777,5641,3392,49568,8788,21190,17887,18098,10959,11244,58134,54583,259,2316,95723,4811,1028
24/03/2018,753,12393,17839,51993,29663,19137,15540,32162,38393,131,166,3367,3314,44217,8063,20007,14932,16944,8631,8277,47631,41585,259,2357,78454,4595,1079
25/03/2018,872,8647,13034,25875,17718,11991,7560,12628,30336,0,598,1453,2683,21171,6329,10870,12419,7414,7423,4283,26641,18677,154,2634,43769,4099,987
26/03/2018,862,12835,28940,22723,38341,20181,16540,34600,43429,8081,700,5157,3378,50083,8562,21112,17268,18244,10816,11219,56984,52492,253,2304,97672,4862,1128
27/03/2018,800,12975,29183,58754,38888,20007,16614,33739,43409,8193,709,6326,3429,50451,8562,21264,17473,17969,10915,11158,58059,47034,259,2376,95504,4431,1133
28/03/2018,876,12949,28680,59624,39029,20453,16734,34906,42909,7750,774,5969,3436,50366,8593,21325,17719,18074,10967,11165,55701,53976,259,2353,97058,4129,1060
29/03/2018,817,13077,28957,22661,38423,20258,16533,34940,43265,8395,695,6100,3335,49436,8885,21091,17820,17954,10766,11286,57820,53640,259,2362,98745,4267,813
30/03/2018,1007,11632,19178,55585,26514,18566,16617,30523,41702,154,708,3519,2598,49991,8162,20716,16687,18222,8749,4579,49352,43412,259,1623,78580,1216,837
31/03/2018,796,10349,18132,49535,24469,17651,15689,27825,30283,0,197,2702,3306,43193,8137,20716,12096,17714,8737,7066,47430,44375,260,1614,72148,4598,1148
01/04/2018,822,7406,14145,25291,17115,11766,7984,11057,25525,0,564,759,2640,20256,6775,11241,4780,7895,7369,4564,25078,27331,227,2601,44005,3820,994
02/04/2018,899,10646,17968,51577,26477,18017,16250,28284,35454,0,740,2784,2578,44453,8370,20764,11692,17521,8775,4532,48382,43526,260,1625,78113,1167,853
03/04/2018,623,12934,29050,59767,33097,18559,16490,35002,43936,8008,718,5186,3438,48740,8137,21318,17689,17975,10788,11097,58359,55036,260,2337,94315,4714,1056
04/04/2018,631,13089,29542,58622,37490,20112,16756,34903,44102,8338,691,5447,2578,48506,8294,21382,17661,17956,10934,11293,57736,54581,252,2285,95652,4201,1146
05/04/2018,807,13103,29326,59283,38326,20324,16609,34214,43838,8271,698,5750,3384,49348,8629,21355,17636,18063,10686,10388,54336,54638,260,2362,98124,4758,1129
06/04/2018,1003,13029,29516,59582,38873,20111,16493,34012,43413,8229,749,6031,3356,49449,8645,21252,17584,18124,10979,11214,58513,54387,246,2387,98587,4385,1163
07/04/2018,853,11873,18527,57180,29830,19078,15711,32112,40733,6400,186,3153,3083,44635,8287,20496,14453,17356,8743,8451,48561,49932,260,2320,77608,4574,1141
08/04/2018,602,8237,12575,28659,17729,12556,6930,13302,27981,3612,565,1019,2638,21463,6992,11192,12303,7494,7609,5391,26706,23870,228,2116,50766,2996,991
09/04/2018,658,12975,29601,58853,38129,20187,16579,34907,43192,8295,707,5037,3427,49862,8483,21116,17655,17717,10878,11182,58294,54792,260,2347,98169,4812,1153
10/04/2018,878,12410,29394,59826,38583,20331,16564,34722,44060,8094,720,5764,3413,50149,8219,21209,17755,17596,10866,11179,57357,54495,260,2399,98250,4643,1179
11/04/2018,875,12944,29235,59314,38140,20396,16659,35008,44076,8285,666,5508,3372,49744,8892,21282,17608,18104,10924,10157,58142,54693,260,2366,96498,4851,1169
12/04/2018,901,12935,29301,59044,38882,20413,16801,34976,43370,8225,754,6064,3398,49648,8808,21484,17731,17942,10941,11319,58352,55082,259,2361,97417,4895,1128
13/04/2018,758,12849,29727,59697,38206,20394,16763,34922,43911,8177,716,5486,3396,50375,8825,21254,17868,18109,11018,11249,58177,55206,260,2324,96949,4924,55
14/04/2018,619,10478,18813,51621,29403,19309,14793,32032,41217,6399,228,2907,3273,44864,8183,20523,14755,17779,9054,8176,49420,48036,259,2306,84690,4685,0
15/04/2018,848,8203,12630,27037,18758,12647,7087,13617,30452,3110,569,871,2530,21703,6537,11302,12392,7337,7480,6144,25935,21172,228,2355,49764,3782,0
16/04/2018,913,11699,30076,59552,38947,20422,16424,35134,44092,8174,746,5210,3398,49790,8296,21465,17875,18108,10892,11271,57287,49564,260,2386,97151,4470,1151
17/04/2018,833,11631,29115,60089,38479,20208,16503,34482,43602,8057,751,5431,3388,50074,8930,21285,16624,17985,10921,11164,58390,54726,260,2381,98999,4702,1161
18/04/2018,666,11678,28062,58464,38317,20199,16419,34727,42243,8399,740,5501,3303,50050,8768,21337,17615,17965,10755,11353,54586,54423,260,2376,97802,4553,1144
19/04/2018,658,11387,27546,57053,38281,19976,16427,34655,42158,8422,743,5414,3213,49836,7606,21292,17714,17887,10892,11301,56929,54506,240,2259,91033,4705,811
20/04/2018,966,11729,28599,59078,38160,20302,16328,34744,43617,8301,761,5799,3432,50245,8613,21348,17979,17661,11020,11178,57382,53366,260,2283,96962,4633,1081
21/04/2018,752,9183,22083,54281,30358,19545,15688,30757,39408,6443,155,3172,3113,47952,8284,20624,14666,17537,8505,8529,49662,49462,260,2296,75414,4507,1146
22/04/2018,890,7890,14784,28158,16154,12576,7945,13350,36297,3261,561,1038,1983,19864,6827,11184,11576,7579,7559,5913,32190,28256,228,2287,46772,4031,979
23/04/2018,669,11049,29407,59387,36872,20465,16476,34965,42530,8313,724,5216,3363,50212,8871,21401,17712,17784,10903,11049,58223,54418,260,2371,98390,4752,1135
24/04/2018,657,11706,29328,58658,37038,20391,16522,34572,43907,8360,740,5970,3405,50358,8856,21365,17846,17812,10867,10987,58024,54389,260,2389,98727,4831,1170
25/04/2018,892,11651,28876,58745,37431,20307,16542,34561,44161,8490,726,5106,3423,50096,8835,21364,17743,17811,10942,11186,58249,54305,260,2375,97007,4854,1165
26/04/2018,882,11436,29173,59728,37308,20399,16583,34895,44233,8433,770,5858,3449,50482,8869,21363,17844,17791,10922,11264,56915,54311,260,2371,98033,4830,1170
27/04/2018,977,11528,29189,58447,37697,20231,16484,34885,43964,8177,718,5716,3362,50087,8719,21366,18013,17763,10998,11179,57999,54048,260,2372,98585,4886,1167
28/04/2018,646,10714,18491,52912,31510,17389,11027,32444,42759,6419,219,3080,3295,49124,8352,20766,14783,17678,9028,8554,49783,44892,112,2305,82783,4660,462
29/04/2018,617,8439,12567,27526,18448,11049,6102,13626,34595,3066,581,1278,2633,20053,6827,11150,12443,7550,7335,5011,28093,27340,228,2354,47784,4124,986
30/04/2018,829,13007,29117,59448,38331,20443,16548,35206,43546,8321,721,5667,3391,50216,8798,20801,17584,17624,11012,10984,56806,54341,260,2310,96859,4797,935
01/05/2018,762,12911,29441,59535,38206,20198,16467,34416,43737,8465,728,5931,3396,50400,8060,21048,17771,17395,10917,11358,57264,55122,260,2326,92032,4930,1080
02/05/2018,885,12944,29297,58217,38317,20377,16551,35303,43026,8499,720,5624,3131,50032,8576,21362,17581,17709,10905,11433,57618,55130,260,2361,97975,4414,1120
03/05/2018,750,13129,28917,58465,37657,20567,16677,35479,44086,8569,753,4902,3384,50770,8919,21455,17845,17714,10906,11049,57672,56143,259,2317,99478,4751,1180
04/05/2018,944,13045,29597,59476,38399,20352,16581,35321,43728,8405,747,5535,3391,50978,8903,21314,17992,17675,11017,10502,56938,55803,259,2392,99395,4897,1178
05/05/2018,804,12253,21894,52076,23666,19445,15538,29160,35923,6418,158,3151,3159,46294,8258,20658,12246,17223,7517,8358,36050,51212,261,2685,78439,4892,995
06/05/2018,826,8237,12458,26581,14866,13054,7996,12069,28561,3109,558,924,2852,16181,6826,11203,8362,7653,6175,5712,27209,29364,228,0,44488,362,985
07/05/2018,760,12810,19864,54769,25767,19960,15921,28771,40074,6468,704,3201,3256,48988,8497,20477,12119,17304,7673,5603,36832,50738,243,2654,74778,19,1127
08/05/2018,722,12753,28250,58011,37163,20267,16532,33949,44124,8423,700,5541,3400,45774,8725,21307,17752,17591,10860,9482,56985,55663,260,2350,99281,4852,1152
09/05/2018,790,13204,29508,24235,37717,20419,16572,35411,43339,8597,719,5872,3091,48823,8792,21400,17691,17692,11155,10776,56944,55242,260,2411,97978,4819,1162
10/05/2018,744,12420,29625,58568,38574,20481,16529,35338,44085,8384,748,5865,3431,50019,8621,21494,17848,17356,10946,11334,58057,55809,260,2381,98138,4751,1179
11/05/2018,985,13113,28804,59538,38483,20302,16565,35229,44032,8257,712,5630,3386,50785,8907,21152,17908,17411,10784,11309,57485,55686,255,2405,96995,4701,876
12/05/2018,779,12429,25371,53043,30520,18692,15711,31286,36973,6463,176,2594,3238,49135,8292,20501,15465,17749,8901,8356,49729,50165,260,2349,77584,4864,1103
13/05/2018,796,9103,15702,27377,19615,12496,8065,13574,26093,3414,568,941,2624,21181,6857,11235,12695,7608,7479,5833,23825,27839,228,2551,46639,4108,944
14/05/2018,891,13025,29247,57245,34044,20054,16405,35190,44003,7971,731,4453,3400,49731,8705,21016,17718,17545,10861,11272,57619,55022,260,1378,97333,4754,1172
15/05/2018,845,13061,29598,58171,34860,20241,16541,35198,44097,8373,743,5619,3418,49178,8860,21379,17822,17676,10852,11338,58455,55413,260,1738,96703,4626,1126
