inferred_origin_date,0,2,3,4,5,6,7,8,9,11,14,15,16,19,20,21,22,23,24,25,27,28,29,30,31,33,34,35,36,37,39,40,42,46,49,50,51,54,55,56,60,61,64,65,71,72,74,79,80,84,85,86,88,89,90,91,92,93,97,98,99
2018-01-05,22359,0,0,0,0,1005,0,0,0,0,0,0,0,0,12972,29639,1164,59404,1313,38583,20348,16293,34800,41689,0,8376,72,697,0,0,0,0,0,0,0,0,0,4431,592,3429,51020,8767,20509,17960,18162,0,11007,11332,56678,55073,260,2392,98940,0,407,4670,0,1150,0,0,0
2018-01-06,11470,0,0,0,0,747,0,0,0,0,0,0,0,0,11809,14060,1149,51707,60,26231,18714,15591,32454,38400,0,5107,0,108,0,0,0,0,0,0,0,0,0,2300,498,3326,49175,8453,19915,15778,17939,0,9008,8501,45134,48196,260,2599,72786,0,35,4085,0,1149,0,0,0
2018-01-07,6630,0,0,0,0,755,0,0,0,0,0,0,0,0,7159,10901,1023,24738,609,17668,12222,7104,13434,32186,0,3192,0,596,0,0,0,0,0,0,0,0,0,933,399,2631,21809,6310,9630,12516,7692,0,7476,4028,28589,27580,180,2464,49723,0,28,3924,0,982,0,0,0
2018-01-08,22899,0,0,0,0,787,0,0,0,0,0,0,0,0,12310,29118,1138,22573,1523,32918,20245,16426,34880,41819,0,7684,0,729,0,0,0,0,0,0,0,69,0,4177,595,3360,48241,9002,3289,17653,18108,0,10849,11151,56303,38095,0,2373,95960,0,455,4338,0,456,0,0,0
2018-01-09,23582,0,0,0,0,747,0,0,0,0,0,0,0,0,12316,28354,1166,58195,1112,36085,18565,16405,35056,42137,0,7810,73,718,0,0,0,0,0,0,0,0,0,4758,622,3412,50162,8627,21211,17624,18309,0,10859,11284,57882,54727,259,2126,98022,0,534,4865,0,1170,0,0,0
2018-01-10,25449,0,0,0,0,741,0,0,0,0,0,0,0,0,12169,28666,1155,22853,1520,39128,20139,16326,34911,42117,0,8350,77,707,0,0,0,0,0,0,0,0,0,5494,338,3436,50811,8591,3240,16914,18352,0,10687,11350,58235,37875,0,2282,98338,0,507,4714,0,1172,0,0,0
2018-01-11,25682,0,0,0,0,742,0,0,0,0,0,0,0,0,12294,29382,1140,57681,1520,38838,20137,16324,34589,34602,0,8092,0,715,0,0,0,0,0,0,0,0,0,5209,374,2626,50249,8353,21163,17598,17892,0,10857,11237,57141,54028,262,2373,96690,0,500,4753,0,1101,0,0,0
2018-01-12,23038,0,0,0,0,900,0,0,0,0,0,0,0,0,12427,29801,1170,22622,1525,39065,19776,9711,34688,41480,0,8339,27,726,0,0,0,0,0,0,0,0,0,5182,599,3441,50895,8936,3508,17862,18126,0,10999,11297,57615,38663,260,2372,92146,0,543,4919,0,1170,0,0,0
2018-01-13,11892,0,0,0,0,672,0,0,0,0,0,0,0,0,10717,15985,1151,49643,1425,30760,18122,13090,31409,40306,0,5265,0,182,0,0,0,0,0,0,0,0,0,3237,436,3301,49472,7324,19947,15752,17773,0,9126,8533,33813,47770,260,2339,76187,0,12,4836,0,1149,0,0,0
2018-01-14,6458,0,0,0,0,678,0,0,0,0,0,0,0,0,6868,11450,1006,24574,611,19178,12751,7141,13217,31261,0,3137,74,618,0,0,0,0,0,0,0,0,0,1301,378,2627,21927,6278,10961,13059,7346,0,7451,5583,24897,26010,180,2435,48677,0,80,4160,0,988,0,0,0
2018-01-15,23096,0,0,0,0,777,0,0,0,0,0,0,0,0,12836,28867,1159,58568,1522,38823,20372,16417,34775,43348,0,8388,133,728,0,0,0,0,0,0,0,14,0,4979,586,3425,49500,8824,21207,17662,18033,0,10800,11016,57388,54563,260,2376,96315,0,552,4430,0,1143,0,0,0
2018-01-16,26573,0,0,0,0,683,0,0,0,0,0,0,0,0,12690,29266,1167,59339,1503,39000,20346,16468,34922,43428,0,8448,162,707,0,0,0,0,0,0,0,0,0,5336,621,3433,49586,8678,21047,17151,17917,0,10757,11190,56395,54854,260,2290,98935,0,559,4723,0,1117,0,0,0
2018-01-17,25298,0,0,0,0,753,0,0,0,0,0,0,0,0,12260,29388,1021,58988,1412,38680,20135,16397,34943,44048,0,8412,74,702,0,0,0,0,0,0,0,0,0,5604,406,3370,49076,8564,21369,17415,17838,0,10913,11127,58199,54985,306,2529,99132,0,439,4607,0,797,0,0,0
2018-01-18,25519,0,0,0,0,752,0,0,0,0,0,0,0,0,12967,26062,1154,59020,996,38555,19882,16445,32210,42487,0,8095,81,706,0,0,0,0,0,0,0,47,0,5698,565,3435,50418,8502,21329,17141,17804,0,10915,10273,56739,49073,163,2375,97028,0,556,4682,0,953,0,0,0
2018-01-19,24703,0,0,0,0,884,0,0,0,0,0,0,0,0,12961,29139,1145,59832,1519,39180,20409,16339,34957,44079,0,8456,73,726,0,0,0,0,0,0,0,0,0,6068,595,3425,50295,8893,21332,18073,18157,0,10993,10361,57865,54685,263,2410,93413,0,436,4553,0,1175,0,0,0
2018-01-20,11699,0,0,0,0,677,0,0,0,0,0,0,0,0,8280,16037,1068,49135,1550,31697,18964,15596,31448,42549,0,4872,0,192,0,0,0,0,0,0,0,0,0,3005,506,3233,49234,8388,20033,15717,17788,0,8895,8571,31216,44862,247,2314,86751,0,59,4719,0,1074,0,0,0
